target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_016930933.1_1	1356	1046.38	4691	177.54
lcl|NZ_CP035291.1_cds_WP_011274360.1_2	1134	824.385	10804	519.03
lcl|NZ_CP035291.1_cds_WP_172458781.1_3	243	35.8455	936	1034.13
lcl|NZ_CP035291.1_cds_WP_016930931.1_4	1116	806.385	6725	330.28
lcl|NZ_CP035291.1_cds_WP_033079924.1_5	1935	1625.38	15302	372.84
lcl|NZ_CP035291.1_cds_WP_016930929.1_6	2700	2390.38	35285	584.6
lcl|NZ_CP035291.1_cds_WP_016930928.1_7	813	503.398	1123	88.35
lcl|NZ_CP035291.1_cds_WP_016930927.1_8	1287	977.385	19383	785.4
lcl|NZ_CP035291.1_cds_WP_016930926.1_9	696	386.44	411	42.12
lcl|NZ_CP035291.1_cds_WP_016930925.1_10	330	57.8417	254	173.91
lcl|NZ_CP035291.1_cds_WP_016930924.1_11	969	659.385	258	15.5
lcl|NZ_CP035291.1_cds_WP_029376641.1_12	927	617.385	3572	229.13
lcl|NZ_CP035291.1_cds_WP_011274371.1_13	1968	1658.38	13723	327.72
lcl|NZ_CP035291.1_cds_WP_016930923.1_14	447	141.755	2864	800.14
lcl|NZ_CP035291.1_cds_WP_011274373.1_15	1401	1091.38	11700	424.56
lcl|NZ_CP035291.1_cds_WP_011274374.1_16	1284	974.385	9669	392.99
lcl|NZ_CP035291.1_cds_WP_011274375.1_17	702	392.43	3804	383.9
lcl|NZ_CP035291.1_cds_WP_016930922.1_18	1827	1517.38	8480	221.33
lcl|NZ_CP035291.1_cds_WP_033079928.1_19	1332	1022.38	4060	157.27
lcl|NZ_CP035291.1_cds_WP_033079929.1_20	792	482.41	2175	178.56
lcl|NZ_CP035291.1_cds_WP_011274380.1_21	801	491.41	2327	187.54
lcl|NZ_CP035291.1_cds_WP_033079930.1_22	480	172.525	362	83.1
lcl|NZ_CP035291.1_cds_WP_057504846.1_23	777	467.41	0	0
lcl|NZ_CP035291.1_cds_WP_031864346.1_24	384	89.7813	0	0
lcl|NZ_CP035291.1_cds_WP_224743207.1_25	567	257.826	0	0
lcl|NZ_CP035291.1_cds_WP_048665480.1_26	396	98.6531	0	0
lcl|NZ_CP035291.1_cds_WP_172458787.1_27	1293	983.385	0	0
lcl|NZ_CP035291.1_cds_WP_011274435.1_28	318	52.6742	0	0
lcl|NZ_CP035291.1_cds_WP_031796870.1_29	2061	1751.38	0	0
lcl|NZ_CP035291.1_cds_WP_016931282.1_30	546	236.993	0	0
lcl|NZ_CP035291.1_cds_WP_002472781.1_31	144	26.163	0	0
lcl|NZ_CP035291.1_cds_WP_031870511.1_32	1254	944.385	0	0
lcl|NZ_CP035291.1_cds_WP_031870512.1_33	222	33.8427	0	0
lcl|NZ_CP035291.1_cds_WP_031870513.1_34	498	189.888	0	0
lcl|NZ_CP035291.1_cds_WP_031870514.1_35	312	50.4846	0	0
lcl|NZ_CP035291.1_cds_WP_031870515.1_36	351	68.6701	0	0
lcl|NZ_CP035291.1_cds_WP_031870516.1_37	651	341.495	0	0
lcl|NZ_CP035291.1_cds_WP_031870517.1_38	510	201.59	0	0
lcl|NZ_CP035291.1_cds_WP_031870518.1_39	513	204.508	0	0
lcl|NZ_CP035291.1_cds_WP_031870519.1_40	1632	1322.38	0	0
lcl|NZ_CP035291.1_cds_WP_057504845.1_41	1362	1052.38	0	0
lcl|NZ_CP035291.1_cds_WP_031870521.1_42	1770	1460.38	0	0
lcl|NZ_CP035291.1_cds_WP_031870522.1_43	297	45.9483	0	0
lcl|NZ_CP035291.1_cds_WP_249038003.1_45	663	353.495	0	0
lcl|NZ_CP035291.1_cds_WP_249038004.1_47	13497	13187.4	0	0
lcl|NZ_CP035291.1_cds_WP_000393940.1_48	1617	1307.38	0	0
lcl|NZ_CP035291.1_cds_WP_000640645.1_49	1512	1202.38	0	0
