target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_016930933.1_1	1356	1062.04	3714	123.68
lcl|NZ_CP035291.1_cds_WP_011274360.1_2	1134	840.042	9562	402.58
lcl|NZ_CP035291.1_cds_WP_172458781.1_3	243	36.1225	1143	1119.12
lcl|NZ_CP035291.1_cds_WP_016930931.1_4	1116	822.042	7915	340.54
lcl|NZ_CP035291.1_cds_WP_033079924.1_5	1935	1641.04	15897	342.61
lcl|NZ_CP035291.1_cds_WP_016930929.1_6	2700	2406.04	37998	558.55
lcl|NZ_CP035291.1_cds_WP_016930928.1_7	813	519.042	905	61.67
lcl|NZ_CP035291.1_cds_WP_016930927.1_8	1287	993.042	18694	665.8
lcl|NZ_CP035291.1_cds_WP_016930926.1_9	696	402.118	307	27
lcl|NZ_CP035291.1_cds_WP_016930925.1_10	330	63.816	240	133.01
lcl|NZ_CP035291.1_cds_WP_016930924.1_11	969	675.042	314	16.45
lcl|NZ_CP035291.1_cds_WP_029376641.1_12	927	633.042	4501	251.47
lcl|NZ_CP035291.1_cds_WP_011274371.1_13	1968	1674.04	14820	313.1
lcl|NZ_CP035291.1_cds_WP_016930923.1_14	447	155.604	3125	710.29
lcl|NZ_CP035291.1_cds_WP_011274373.1_15	1401	1107.04	13345	426.35
lcl|NZ_CP035291.1_cds_WP_011274374.1_16	1284	990.042	9758	348.59
lcl|NZ_CP035291.1_cds_WP_011274375.1_17	702	408.118	3676	318.56
lcl|NZ_CP035291.1_cds_WP_016930922.1_18	1827	1533.04	8291	191.28
lcl|NZ_CP035291.1_cds_WP_033079928.1_19	1332	1038.04	4125	140.55
lcl|NZ_CP035291.1_cds_WP_033079929.1_20	792	498.042	2178	154.67
lcl|NZ_CP035291.1_cds_WP_011274380.1_21	801	507.042	1943	135.53
lcl|NZ_CP035291.1_cds_WP_033079930.1_22	480	187.351	324	61.16
lcl|NZ_CP035291.1_cds_WP_057504846.1_23	777	483.09	0	0
lcl|NZ_CP035291.1_cds_WP_031864346.1_24	384	100.192	0	0
lcl|NZ_CP035291.1_cds_WP_224743207.1_25	567	273.356	0	0
lcl|NZ_CP035291.1_cds_WP_048665480.1_26	396	109.789	0	0
lcl|NZ_CP035291.1_cds_WP_172458787.1_27	1293	999.042	0	0
lcl|NZ_CP035291.1_cds_WP_011274435.1_28	318	57.5925	0	0
lcl|NZ_CP035291.1_cds_WP_031796870.1_29	2061	1767.04	0	0
lcl|NZ_CP035291.1_cds_WP_016931282.1_30	546	252.407	0	0
lcl|NZ_CP035291.1_cds_WP_002472781.1_31	144	25.8298	0	0
lcl|NZ_CP035291.1_cds_WP_031870511.1_32	1254	960.042	0	0
lcl|NZ_CP035291.1_cds_WP_031870512.1_33	222	32.9946	0	0
lcl|NZ_CP035291.1_cds_WP_031870513.1_34	498	204.968	0	0
lcl|NZ_CP035291.1_cds_WP_031870514.1_35	312	54.7955	0	0
lcl|NZ_CP035291.1_cds_WP_031870515.1_36	351	76.2777	0	0
lcl|NZ_CP035291.1_cds_WP_031870516.1_37	651	357.192	0	0
lcl|NZ_CP035291.1_cds_WP_031870517.1_38	510	216.771	0	0
lcl|NZ_CP035291.1_cds_WP_031870518.1_39	513	219.72	0	0
lcl|NZ_CP035291.1_cds_WP_031870519.1_40	1632	1338.04	0	0
lcl|NZ_CP035291.1_cds_WP_057504845.1_41	1362	1068.04	0	0
lcl|NZ_CP035291.1_cds_WP_031870521.1_42	1770	1476.04	0	0
lcl|NZ_CP035291.1_cds_WP_031870522.1_43	297	48.7137	0	0
lcl|NZ_CP035291.1_cds_WP_249038003.1_45	663	369.156	0	0
lcl|NZ_CP035291.1_cds_WP_249038004.1_47	13497	13203	0	0
lcl|NZ_CP035291.1_cds_WP_000393940.1_48	1617	1323.04	0	0
lcl|NZ_CP035291.1_cds_WP_000640645.1_49	1512	1218.04	0	0
lcl|NZ_CP035291.1_cds_WP_057504674.1_50	2052	1758.04	0	0
lcl|NZ_CP035291.1_cds_WP_016930484.1_52	168	28.4349	4	4.98
lcl|NZ_CP035291.1_cds_WP_016930485.1_53	888	594.042	2568	152.89
lcl|NZ_CP035291.1_cds_WP_016930486.1_54	189	30.0348	51	60.06
lcl|NZ_CP035291.1_cds_WP_011274452.1_55	525	231.569	482	73.62
lcl|NZ_CP035291.1_cds_WP_011274453.1_56	879	585.042	144	8.71
lcl|NZ_CP035291.1_cds_WP_011274454.1_57	984	690.042	842	43.16
lcl|NZ_CP035291.1_cds_WP_011274455.1_58	123	21.8496	10	16.19
lcl|NZ_CP035291.1_cds_WP_224743112.1_59	1437	1143.04	1081	33.45
lcl|NZ_CP035291.1_cds_WP_029376608.1_60	645	351.204	93	9.37
lcl|NZ_CP035291.1_cds_WP_016930491.1_62	1224	930.042	180	6.85
lcl|NZ_CP035291.1_cds_WP_033080090.1_63	1053	759.042	1515	70.59
lcl|NZ_CP035291.1_cds_WP_057504675.1_64	1917	1623.04	201	4.38
lcl|NZ_CP035291.1_cds_WP_037558281.1_65	855	561.042	0	0
lcl|NZ_CP035291.1_cds_WP_037558280.1_66	459	167.032	426	90.2
lcl|NZ_CP035291.1_cds_WP_037558278.1_67	1068	774.042	277	12.66
lcl|NZ_CP035291.1_cds_WP_053020431.1_68	1896	1602.04	1503	33.18
lcl|NZ_CP035291.1_cds_WP_057504676.1_69	930	636.042	1637	91.03
lcl|NZ_CP035291.1_cds_WP_049426148.1_70	837	543.042	766	49.89
lcl|NZ_CP035291.1_cds_WP_033079596.1_71	744	450.09	565	44.4
lcl|NZ_CP035291.1_cds_WP_057504677.1_72	1200	906.042	256	9.99
lcl|NZ_CP035291.1_cds_WP_037537419.1_73	1362	1068.04	1475	48.84
lcl|NZ_CP035291.1_cds_WP_011274475.1_74	693	399.118	117	10.37
lcl|NZ_CP035291.1_cds_WP_057504678.1_75	1554	1260.04	264	7.41
lcl|NZ_CP035291.1_cds_WP_016930503.1_76	957	663.042	342	18.24
lcl|NZ_CP035291.1_cds_WP_057504679.1_77	768	474.09	221	16.49
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	474.09	359	26.78
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	342.204	302	31.21
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	879.042	429	17.26
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	33.2891	118	125.37
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	567.042	303	18.9
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1032.04	759	26.01
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	141.492	414	103.48
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	141.492	561	140.23
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	723.042	4693	229.56
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	72.5116	2985	1455.94
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	234.53	179	26.99
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	756.042	834	39.01
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	369.156	623	59.69
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1116.04	6099	193.28
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	330.226	1950	208.85
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	372.156	205	19.48
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	243.49	193	28.03
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	45.8217	452	348.88
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1956.04	584	10.56
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	570.042	157	9.74
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	570.042	308	19.11
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	675.042	58	3.04
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	588.042	16	0.96
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	104.929	4	1.35
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1203.04	51	1.5
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	645.042	46	2.52
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	624.042	129	7.31
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	555.042	982	62.57
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	525.042	858	57.8
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	558.042	1390	88.1
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	100.192	1101	388.66
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	570.042	473	29.35
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	384.131	466	42.91
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	546.042	145	9.39
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	51.0892	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	1002.04	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	57.5925	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	795.042	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	711.042	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	573.042	1041	64.25
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	258.382	1048	143.45
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	888.042	485	19.32
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1314.04	682	18.36
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	117.452	2766	832.91
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	996.042	1092	38.78
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	408.118	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1101.04	2180	70.03
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	486.058	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	35.5522	822	817.74
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	234.53	25	3.77
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	741.042	280	13.36
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1317.04	15	0.4
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	987.042	39	1.4
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	489.058	105	7.59
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1410.04	246	6.17
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	112.296	414	130.39
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1365.04	569	14.74
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1089.04	846	27.47
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	780.042	83	3.76
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	149.882	197	46.49
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1050.04	734	24.72
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	393.118	947	85.2
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	219.72	1292	207.97
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	903.042	590	23.11
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	120.086	270	79.52
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1059.04	33	1.1
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	654.042	19	1.03
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	747.042	31	1.47
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	1005.04	134	4.72
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1068.04	649	21.49
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	68.9645	95	48.72
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	480.09	413	30.43
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	32.2147	234	256.9
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	612.042	689	39.82
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	30.0348	92	108.34
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2913.04	3571	43.36
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	312.258	1351	153.02
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1437.04	823	20.26
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	68.9645	147	75.39
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1476.04	150	3.59
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1347.04	503	13.21
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2910.04	421	5.12
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	618.042	237	13.56
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	68.9645	202	103.59
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	543.042	146	9.51
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	122.684	3	0.86
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	261.373	4	0.54
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	30.6655	77	88.81
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	564.042	106	6.65
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	117.452	134	40.35
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	693.042	1180	60.22
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	705.042	2436	122.2
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	636.042	3936	218.87
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	32.2147	135	148.21
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	30.0348	31	36.5
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	70.6966	153	76.54
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	729.042	3515	170.52
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	621.042	2099	119.54
