target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP035291.1_cds_WP_016930933.1_1	1356	1061.36	6189	136.98
lcl|NZ_CP035291.1_cds_WP_011274360.1_2	1134	839.364	9524	266.54
lcl|NZ_CP035291.1_cds_WP_172458781.1_3	243	33.7245	1403	977.24
lcl|NZ_CP035291.1_cds_WP_016930931.1_4	1116	821.364	7581	216.81
lcl|NZ_CP035291.1_cds_WP_033079924.1_5	1935	1640.36	9485	135.83
lcl|NZ_CP035291.1_cds_WP_016930929.1_6	2700	2405.36	20024	195.55
lcl|NZ_CP035291.1_cds_WP_016930928.1_7	813	518.386	797	36.12
lcl|NZ_CP035291.1_cds_WP_016930927.1_8	1287	992.364	7684	181.89
lcl|NZ_CP035291.1_cds_WP_016930926.1_9	696	401.414	354	20.72
lcl|NZ_CP035291.1_cds_WP_016930925.1_10	330	61.7477	213	81.03
lcl|NZ_CP035291.1_cds_WP_016930924.1_11	969	674.364	490	17.07
lcl|NZ_CP035291.1_cds_WP_029376641.1_12	927	632.386	2757	102.41
lcl|NZ_CP035291.1_cds_WP_011274371.1_13	1968	1673.36	8281	116.25
lcl|NZ_CP035291.1_cds_WP_016930923.1_14	447	154.975	1685	255.4
lcl|NZ_CP035291.1_cds_WP_011274373.1_15	1401	1106.36	8279	175.78
lcl|NZ_CP035291.1_cds_WP_011274374.1_16	1284	989.364	2590	61.49
lcl|NZ_CP035291.1_cds_WP_011274375.1_17	702	407.414	2543	146.62
lcl|NZ_CP035291.1_cds_WP_016930922.1_18	1827	1532.36	4920	75.42
lcl|NZ_CP035291.1_cds_WP_033079928.1_19	1332	1037.36	1680	38.04
lcl|NZ_CP035291.1_cds_WP_033079929.1_20	792	497.386	931	43.97
lcl|NZ_CP035291.1_cds_WP_011274380.1_21	801	506.386	1017	47.18
lcl|NZ_CP035291.1_cds_WP_033079930.1_22	480	186.749	209	26.29
lcl|NZ_CP035291.1_cds_WP_057504846.1_23	777	482.386	0	0
lcl|NZ_CP035291.1_cds_WP_031864346.1_24	384	99	0	0
lcl|NZ_CP035291.1_cds_WP_224743207.1_25	567	272.732	0	0
lcl|NZ_CP035291.1_cds_WP_048665480.1_26	396	108.766	0	0
lcl|NZ_CP035291.1_cds_WP_172458787.1_27	1293	998.364	0	0
lcl|NZ_CP035291.1_cds_WP_011274435.1_28	318	55.4996	0	0
lcl|NZ_CP035291.1_cds_WP_031796870.1_29	2061	1766.36	0	0
lcl|NZ_CP035291.1_cds_WP_016931282.1_30	546	251.925	0	0
lcl|NZ_CP035291.1_cds_WP_002472781.1_31	144	27.9179	0	0
lcl|NZ_CP035291.1_cds_WP_031870511.1_32	1254	959.364	0	0
lcl|NZ_CP035291.1_cds_WP_031870512.1_33	222	30.609	0	0
lcl|NZ_CP035291.1_cds_WP_031870513.1_34	498	204.438	0	0
lcl|NZ_CP035291.1_cds_WP_031870514.1_35	312	52.5795	0	0
lcl|NZ_CP035291.1_cds_WP_031870515.1_36	351	74.6803	0	0
lcl|NZ_CP035291.1_cds_WP_031870516.1_37	651	356.439	0	0
lcl|NZ_CP035291.1_cds_WP_031870517.1_38	510	216.241	0	0
lcl|NZ_CP035291.1_cds_WP_031870518.1_39	513	219.22	0	0
lcl|NZ_CP035291.1_cds_WP_031870519.1_40	1632	1337.36	0	0
lcl|NZ_CP035291.1_cds_WP_057504845.1_41	1362	1067.36	0	0
lcl|NZ_CP035291.1_cds_WP_031870521.1_42	1770	1475.36	0	0
lcl|NZ_CP035291.1_cds_WP_031870522.1_43	297	46.3989	0	0
lcl|NZ_CP035291.1_cds_WP_249038003.1_45	663	368.427	0	0
lcl|NZ_CP035291.1_cds_WP_249038004.1_47	13497	13202.4	0	0
lcl|NZ_CP035291.1_cds_WP_000393940.1_48	1617	1322.36	0	0
lcl|NZ_CP035291.1_cds_WP_000640645.1_49	1512	1217.36	0	0
lcl|NZ_CP035291.1_cds_WP_057504674.1_50	2052	1757.36	0	0
lcl|NZ_CP035291.1_cds_WP_016930484.1_52	168	25.9441	8	7.24
lcl|NZ_CP035291.1_cds_WP_016930485.1_53	888	593.386	1122	44.42
lcl|NZ_CP035291.1_cds_WP_016930486.1_54	189	27.7514	31	26.24
lcl|NZ_CP035291.1_cds_WP_011274452.1_55	525	231.07	227	23.08
lcl|NZ_CP035291.1_cds_WP_011274453.1_56	879	584.386	168	6.75
lcl|NZ_CP035291.1_cds_WP_011274454.1_57	984	689.364	1000	34.08
lcl|NZ_CP035291.1_cds_WP_011274455.1_58	123	32.8395	13	9.3
lcl|NZ_CP035291.1_cds_WP_224743112.1_59	1437	1142.36	657	13.51
lcl|NZ_CP035291.1_cds_WP_029376608.1_60	645	350.439	94	6.3
lcl|NZ_CP035291.1_cds_WP_016930491.1_62	1224	929.364	365	9.23
lcl|NZ_CP035291.1_cds_WP_033080090.1_63	1053	758.364	889	27.54
lcl|NZ_CP035291.1_cds_WP_057504675.1_64	1917	1622.36	240	3.47
lcl|NZ_CP035291.1_cds_WP_037558281.1_65	855	560.386	0	0
lcl|NZ_CP035291.1_cds_WP_037558280.1_66	459	166.433	255	35.99
lcl|NZ_CP035291.1_cds_WP_037558278.1_67	1068	773.364	150	4.56
lcl|NZ_CP035291.1_cds_WP_053020431.1_68	1896	1601.36	1399	20.52
lcl|NZ_CP035291.1_cds_WP_057504676.1_69	930	635.386	3337	123.37
lcl|NZ_CP035291.1_cds_WP_049426148.1_70	837	542.386	692	29.97
lcl|NZ_CP035291.1_cds_WP_033079596.1_71	744	449.386	517	27.02
lcl|NZ_CP035291.1_cds_WP_057504677.1_72	1200	905.364	710	18.42
lcl|NZ_CP035291.1_cds_WP_037537419.1_73	1362	1067.36	951	20.93
lcl|NZ_CP035291.1_cds_WP_011274475.1_74	693	398.414	245	14.45
lcl|NZ_CP035291.1_cds_WP_057504678.1_75	1554	1259.36	486	9.07
lcl|NZ_CP035291.1_cds_WP_016930503.1_76	957	662.364	473	16.77
lcl|NZ_CP035291.1_cds_WP_057504679.1_77	768	473.386	275	13.65
lcl|NZ_CP035291.1_cds_WP_011274479.1_78	768	473.386	570	28.28
lcl|NZ_CP035291.1_cds_WP_016930504.1_79	636	341.451	535	36.81
lcl|NZ_CP035291.1_cds_WP_016930505.1_80	1173	878.364	307	8.21
lcl|NZ_CP035291.1_cds_WP_011274482.1_81	225	31.1121	197	148.74
lcl|NZ_CP035291.1_cds_WP_016930506.1_82	861	566.386	406	16.84
lcl|NZ_CP035291.1_cds_WP_053024125.1_83	1326	1031.36	928	21.14
lcl|NZ_CP035291.1_cds_WP_053021356.1_84	432	140.825	311	51.88
lcl|NZ_CP035291.1_cds_WP_053021355.1_85	432	140.825	472	78.73
lcl|NZ_CP035291.1_cds_WP_053021354.1_86	1017	722.364	16449	534.9
lcl|NZ_CP035291.1_cds_WP_080366778.1_87	345	70.7301	5145	1708.72
lcl|NZ_CP035291.1_cds_WP_230197425.1_88	528	234.047	263	26.4
lcl|NZ_CP035291.1_cds_WP_016930515.1_89	1050	755.364	1053	32.75
lcl|NZ_CP035291.1_cds_WP_011274491.1_90	663	368.427	877	55.92
lcl|NZ_CP035291.1_cds_WP_053021352.1_91	1410	1115.36	6409	134.98
lcl|NZ_CP035291.1_cds_WP_037550884.1_92	624	329.473	1228	87.55
lcl|NZ_CP035291.1_cds_WP_037558271.1_93	666	371.427	280	17.71
lcl|NZ_CP035291.1_cds_WP_053021351.1_94	537	242.999	296	28.61
lcl|NZ_CP035291.1_cds_WP_037558269.1_95	288	43.4553	2232	1206.54
lcl|NZ_CP035291.1_cds_WP_037558268.1_96	2250	1955.36	1006	12.09
lcl|NZ_CP035291.1_cds_WP_037558267.1_97	864	569.386	93	3.84
lcl|NZ_CP035291.1_cds_WP_037558265.1_99	864	569.386	257	10.6
lcl|NZ_CP035291.1_cds_WP_037558264.1_100	969	674.364	68	2.37
lcl|NZ_CP035291.1_cds_WP_011274504.1_101	882	587.386	31	1.24
lcl|NZ_CP035291.1_cds_WP_011274505.1_102	390	103.825	1	0.23
lcl|NZ_CP035291.1_cds_WP_037558262.1_103	1497	1202.36	54	1.05
lcl|NZ_CP035291.1_cds_WP_011274507.1_104	939	644.386	38	1.39
lcl|NZ_CP035291.1_cds_WP_016930525.1_105	918	623.386	113	4.26
lcl|NZ_CP035291.1_cds_WP_011274509.1_106	849	554.386	518	21.95
lcl|NZ_CP035291.1_cds_WP_011274510.1_107	819	524.386	678	30.37
lcl|NZ_CP035291.1_cds_WP_011274511.1_108	852	557.386	895	37.72
lcl|NZ_CP035291.1_cds_WP_011274512.1_109	384	99	570	135.25
lcl|NZ_CP035291.1_cds_WP_011274514.1_110	864	569.386	544	22.44
lcl|NZ_CP035291.1_cds_WP_011274515.1_111	678	383.427	639	39.15
lcl|NZ_CP035291.1_cds_WP_235205230.1_112	840	545.386	282	12.15
lcl|NZ_CP035291.1_cds_WP_011274517.1_113	303	48.8714	0	0
lcl|NZ_CP035291.1_cds_WP_011274518.1_114	1296	1001.36	0	0
lcl|NZ_CP035291.1_cds_WP_011274519.1_115	318	55.4996	0	0
lcl|NZ_CP035291.1_cds_WP_011274521.1_116	1089	794.364	0	0
lcl|NZ_CP035291.1_cds_WP_011274522.1_117	1005	710.364	0	0
lcl|NZ_CP035291.1_cds_WP_011274523.1_118	867	572.386	730	29.96
lcl|NZ_CP035291.1_cds_WP_011274524.1_119	552	257.874	483	44
lcl|NZ_CP035291.1_cds_WP_011274525.1_120	1182	887.364	537	14.22
lcl|NZ_CP035291.1_cds_WP_011274526.1_121	1608	1313.36	505	9.03
lcl|NZ_CP035291.1_cds_WP_046464640.1_122	405	116.482	1135	228.89
lcl|NZ_CP035291.1_cds_WP_057504703.1_123	1290	995.364	530	12.51
lcl|NZ_CP035291.1_cds_WP_016930541.1_124	702	407.414	0	0
lcl|NZ_CP035291.1_cds_WP_053030727.1_125	1395	1100.36	596	12.72
lcl|NZ_CP035291.1_cds_WP_053030726.1_126	780	485.386	0	0
lcl|NZ_CP035291.1_cds_WP_011274531.1_127	240	33.3629	1849	1301.85
lcl|NZ_CP035291.1_cds_WP_037537465.1_128	528	234.047	62	6.22
lcl|NZ_CP035291.1_cds_WP_037537466.1_129	1035	740.364	760	24.11
lcl|NZ_CP035291.1_cds_WP_057504680.1_130	1611	1316.36	50	0.89
lcl|NZ_CP035291.1_cds_WP_037537468.1_131	1281	986.364	98	2.33
lcl|NZ_CP035291.1_cds_WP_037537472.1_132	783	488.386	162	7.79
lcl|NZ_CP035291.1_cds_WP_053020428.1_133	1704	1409.36	688	11.47
lcl|NZ_CP035291.1_cds_WP_011274541.1_134	399	111.375	1671	352.43
lcl|NZ_CP035291.1_cds_WP_016930548.1_135	1659	1364.36	540	9.3
lcl|NZ_CP035291.1_cds_WP_011274543.1_136	1383	1088.36	2452	52.92
lcl|NZ_CP035291.1_cds_WP_011274544.1_137	1074	779.364	108	3.26
lcl|NZ_CP035291.1_cds_WP_011274545.1_138	441	149.297	427	67.18
lcl|NZ_CP035291.1_cds_WP_011274546.1_139	1344	1049.36	1133	25.36
lcl|NZ_CP035291.1_cds_WP_011274547.1_140	687	392.414	2591	155.1
lcl|NZ_CP035291.1_cds_WP_011274548.1_141	513	219.22	970	103.94
lcl|NZ_CP035291.1_cds_WP_057504681.1_142	1197	902.364	575	14.97
lcl|NZ_CP035291.1_cds_WP_011274551.1_143	408	119.145	209	41.21
lcl|NZ_CP035291.1_cds_WP_057504682.1_144	1353	1058.36	46	1.02
lcl|NZ_CP035291.1_cds_WP_037558252.1_145	948	653.364	36	1.29
lcl|NZ_CP035291.1_cds_WP_011274554.1_146	1041	746.364	87	2.74
lcl|NZ_CP035291.1_cds_WP_016930551.1_147	1299	1004.36	193	4.51
lcl|NZ_CP035291.1_cds_WP_037558251.1_148	1362	1067.36	730	16.07
lcl|NZ_CP035291.1_cds_WP_057504683.1_149	339	67.0187	307	107.6
lcl|NZ_CP035291.1_cds_WP_057504684.1_150	774	479.386	992	48.61
lcl|NZ_CP035291.1_cds_WP_037537490.1_152	216	30.0047	271	212.16
lcl|NZ_CP035291.1_cds_WP_046308885.1_153	906	611.386	461	17.71
lcl|NZ_CP035291.1_cds_WP_011274567.1_154	189	27.7514	62	52.48
lcl|NZ_CP035291.1_cds_WP_057504685.1_155	3207	2912.36	2532	20.42
lcl|NZ_CP035291.1_cds_WP_037558248.1_156	606	311.538	690	52.03
lcl|NZ_CP035291.1_cds_WP_011274570.1_157	1731	1436.36	486	7.95
lcl|NZ_CP035291.1_cds_WP_011274571.1_158	339	67.0187	94	32.95
lcl|NZ_CP035291.1_cds_WP_057504686.1_159	1770	1475.36	171	2.72
lcl|NZ_CP035291.1_cds_WP_037558246.1_160	1641	1346.36	293	5.11
lcl|NZ_CP035291.1_cds_WP_037558245.1_161	3204	2909.36	289	2.33
lcl|NZ_CP035291.1_cds_WP_057504687.1_162	912	617.386	110	4.19
lcl|NZ_CP035291.1_cds_WP_033079800.1_163	339	67.0187	109	38.2
lcl|NZ_CP035291.1_cds_WP_037558243.1_164	837	542.386	117	5.07
lcl|NZ_CP035291.1_cds_WP_011274578.1_165	411	121.715	2	0.39
lcl|NZ_CP035291.1_cds_WP_011274579.1_166	555	260.865	4	0.36
lcl|NZ_CP035291.1_cds_WP_011274581.1_167	198	28.9852	81	65.64
lcl|NZ_CP035291.1_cds_WP_057504688.1_168	858	563.386	167	6.96
lcl|NZ_CP035291.1_cds_WP_080388593.1_169	405	116.482	253	51.02
lcl|NZ_CP035291.1_cds_WP_230197427.1_171	987	692.364	714	24.22
lcl|NZ_CP035291.1_cds_WP_011274587.1_172	999	704.364	5171	172.45
lcl|NZ_CP035291.1_cds_WP_016930574.1_173	930	635.386	8310	307.22
lcl|NZ_CP035291.1_cds_WP_011274589.1_174	216	30.0047	120	93.95
lcl|NZ_CP035291.1_cds_WP_016930575.1_175	189	27.7514	17	14.39
lcl|NZ_CP035291.1_cds_WP_011274591.1_176	342	68.8001	125	42.68
lcl|NZ_CP035291.1_cds_WP_046308894.1_177	1023	728.364	2192	70.69
lcl|NZ_CP035291.1_cds_WP_011274593.1_178	915	620.386	1428	54.07
lcl|NZ_CP035291.1_cds_WP_037558237.1_179	798	503.386	1276	59.54
lcl|NZ_CP035291.1_cds_WP_011274595.1_180	342	68.8001	345	117.79
lcl|NZ_CP035291.1_cds_WP_076684516.1_181	1002	707.364	2241	74.42
lcl|NZ_CP035291.1_cds_WP_037537524.1_182	1194	899.364	380	9.93
lcl|NZ_CP035291.1_cds_WP_033079795.1_183	966	671.364	96	3.36
lcl|NZ_CP035291.1_cds_WP_011274599.1_184	522	228.093	27	2.78
lcl|NZ_CP035291.1_cds_WP_011274600.1_185	168	25.9441	7	6.34
lcl|NZ_CP035291.1_cds_WP_033079794.1_186	1419	1124.36	146	3.05
lcl|NZ_CP035291.1_cds_WP_053019652.1_187	1200	905.364	270	7.01
lcl|NZ_CP035291.1_cds_WP_037558235.1_188	786	491.386	243	11.62
lcl|NZ_CP035291.1_cds_WP_053019651.1_189	1623	1328.36	239	4.23
lcl|NZ_CP035291.1_cds_WP_011274605.1_190	1158	863.364	263	7.16
lcl|NZ_CP035291.1_cds_WP_011274606.1_191	249	34.5887	373	253.32
lcl|NZ_CP035291.1_cds_WP_011274607.1_192	729	434.4	132	7.14
lcl|NZ_CP035291.1_cds_WP_011274608.1_193	672	377.427	63	3.92
lcl|NZ_CP035291.1_cds_WP_053022271.1_194	807	512.386	78	3.58
lcl|NZ_CP035291.1_cds_WP_037558233.1_195	867	572.386	127	5.21
lcl|NZ_CP035291.1_cds_WP_057504690.1_196	882	587.386	18	0.72
lcl|NZ_CP035291.1_cds_WP_011274612.1_197	1533	1238.36	123	2.33
lcl|NZ_CP035291.1_cds_WP_011274613.1_198	819	524.386	116	5.2
lcl|NZ_CP035291.1_cds_WP_011274614.1_199	609	314.538	176	13.14
lcl|NZ_CP035291.1_cds_WP_011274615.1_200	819	524.386	304	13.62
lcl|NZ_CP035291.1_cds_WP_057504691.1_201	663	368.427	63	4.02
lcl|NZ_CP035291.1_cds_WP_037558229.1_202	633	338.462	132	9.16
lcl|NZ_CP035291.1_cds_WP_057504692.1_203	774	479.386	136	6.66
lcl|NZ_CP035291.1_cds_WP_049394816.1_204	732	437.4	134	7.2
lcl|NZ_CP035291.1_cds_WP_057504693.1_205	960	665.364	238	8.4
lcl|NZ_CP035291.1_cds_WP_037537548.1_206	1563	1268.36	416	7.7
lcl|NZ_CP035291.1_cds_WP_011274622.1_207	639	344.451	667	45.49
lcl|NZ_CP035291.1_cds_WP_011274623.1_208	927	632.386	426	15.82
lcl|NZ_CP035291.1_cds_WP_011274624.1_209	705	410.414	336	19.23
lcl|NZ_CP035291.1_cds_WP_037537549.1_210	1377	1082.36	1165	25.28
lcl|NZ_CP035291.1_cds_WP_037537551.1_211	975	680.364	398	13.74
lcl|NZ_CP035291.1_cds_WP_033079785.1_212	1203	908.364	170	4.4
lcl|NZ_CP035291.1_cds_WP_011274628.1_213	963	668.364	6382	224.3
lcl|NZ_CP035291.1_cds_WP_057504694.1_214	978	683.364	2215	76.14
lcl|NZ_CP035291.1_cds_WP_057504695.1_215	1647	1352.36	3154	54.78
lcl|NZ_CP035291.1_cds_WP_033079782.1_216	1140	845.364	922	25.62
lcl|NZ_CP035291.1_cds_WP_033079781.1_217	1152	857.364	768	21.04
lcl|NZ_CP035291.1_cds_WP_033079780.1_218	588	293.609	266	21.28
lcl|NZ_CP035291.1_cds_WP_053030667.1_219	1776	1481.36	1166	18.49
lcl|NZ_CP035291.1_cds_WP_057504696.1_220	2259	1964.36	1681	20.1
lcl|NZ_CP035291.1_cds_WP_057504697.1_221	786	491.386	453	21.66
lcl|NZ_CP035291.1_cds_WP_016930604.1_222	636	341.451	3364	231.43
lcl|NZ_CP035291.1_cds_WP_057504698.1_223	846	551.386	6628	282.37
lcl|NZ_CP035291.1_cds_WP_057504699.1_224	717	422.4	1734	96.43
lcl|NZ_CP035291.1_cds_WP_011274640.1_225	204	29.1438	317	255.51
lcl|NZ_CP035291.1_cds_WP_057504700.1_226	483	189.674	125	15.48
lcl|NZ_CP035291.1_cds_WP_033079778.1_227	921	626.386	446	16.73
lcl|NZ_CP035291.1_cds_WP_011274644.1_228	1170	875.364	1966	52.76
lcl|NZ_CP035291.1_cds_WP_011274645.1_229	564	269.75	379	33
lcl|NZ_CP035291.1_cds_WP_057504701.1_230	1542	1247.36	1001	18.85
lcl|NZ_CP035291.1_cds_WP_011274647.1_231	960	665.364	640	22.59
lcl|NZ_CP035291.1_cds_WP_011274648.1_232	774	479.386	358	17.54
lcl|NZ_CP035291.1_cds_WP_053030647.1_233	801	506.386	143	6.63
lcl|NZ_CP035291.1_cds_WP_016930613.1_234	828	533.386	434	19.11
lcl|NZ_CP035291.1_cds_WP_037537579.1_235	378	94.3512	1101	274.11
lcl|NZ_CP035291.1_cds_WP_057504702.1_236	933	638.386	36257	1334.13
lcl|NZ_CP035291.1_cds_WP_037558221.1_237	483	189.674	1720	213.02
lcl|NZ_CP035291.1_cds_WP_256122440.1_239	135	27.831	1701	1435.7
lcl|NZ_CP035291.1_cds_WP_201420457.1_240	174	26.9255	937	817.46
lcl|NZ_CP035291.1_cds_WP_249038006.1_241	744	449.386	1354	70.78
lcl|NZ_CP035291.1_cds_WP_249038007.1_242	4488	4193.36	110164	617.12
lcl|NZ_CP035291.1_cds_WP_080366123.1_243	336	65.2921	4085	1469.67
lcl|NZ_CP035291.1_cds_WP_037558375.1_244	1200	905.364	1217	31.58
